date,equity,open_trades,closed_trades,margin_used,capacity_utilization,capacity_utilization_initial,day_mtm_pnl,theta_pnl_est,delta,gamma,vega,theta,equity_adjusted,drawdown
2006-10-16,10156467.624925101,315,171,833402.2946769326,0.10257039226803503,0.10417528683461658,8371.994311849567,3624.514286741304,-398498.0484344675,-225657.03562486454,-3993.75437390709,3624.514286741304,,
2006-10-17,10159916.220866917,312,174,813558.8435626205,0.10009418703321771,0.10169485544532755,3370.80885974507,3442.83404398413,-447808.3278223029,-169721.49722114604,-3934.8566750277864,3442.83404398413,,
2006-10-18,10165124.770573476,309,177,800530.1621660804,0.09844076932576078,0.10006627027076005,5133.651946974015,3381.861249569827,-445676.53351356136,-197364.38847938727,-3895.180846739903,3381.861249569827,,
2006-10-19,10168501.947653275,303,183,781798.553973408,0.0961054241320466,0.09772481924667599,3301.0168539345623,3214.1779802054857,-580028.4860450112,-136621.5584905318,-3849.542341716055,3214.1779802054857,,
2006-10-20,10171582.74800894,300,186,743949.7790223937,0.09142502664691243,0.09299372237779922,3001.797960009995,3234.869712106001,-545099.0297502948,-131380.04403248877,-3813.167943877395,3234.869712106001,,
2006-10-23,10180335.073099984,321,192,829679.1099300182,0.101872765480274,0.10370988874125227,9586.909524149078,3962.133403608092,-477104.3527959698,-167095.9487011145,-4117.8766655184845,3962.133403608092,,
2006-10-24,10189155.395974724,318,195,819283.5228113929,0.10050925358531862,0.10241044035142412,8838.569298732455,3779.8838178401206,-565180.0355893295,-157131.5404488353,-4013.1170014230215,3779.8838178401206,,
2006-10-25,10193722.820549387,318,195,823333.7859439497,0.10096088058773314,0.10291672324299371,4487.55673002068,3706.7440944870505,-591928.5606708238,-142628.22937636802,-3939.5845231595717,3706.7440944870505,,
2006-10-26,10196689.058382083,318,195,831138.8726249237,0.10188832716509269,0.10389235907811546,2888.4945644466616,3610.403337620773,-644279.9308533391,-143635.94519697077,-3877.232776455323,3610.403337620773,,
2006-10-27,10200086.032104732,315,198,803790.5378573348,0.09850291155969262,0.10047381723216685,3311.41662474494,3549.7989443513543,-633619.5717005043,-137775.96498646712,-3834.5827276117598,3549.7989443513543,,
2006-10-30,10209510.431863911,306,207,747513.8082637476,0.09152174989835393,0.09343922603296845,9337.236184303552,3460.4073082557093,-778369.4348887716,-129763.65698608819,-3720.709875910417,3460.4073082557093,,
2006-10-31,10212783.504505476,303,210,745043.9571172177,0.0911901193230687,0.09313049463965221,3214.7543610530474,3268.8011286133756,-808195.8930427722,-119588.26757601833,-3670.859245618666,3268.8011286133756,,
2006-11-01,10212355.675827282,303,210,751951.0465327167,0.0920393725015608,0.09399388081658959,-482.07898115486785,3276.84885270236,-858596.5382644028,-115802.5942590353,-3664.8348226532044,3276.84885270236,,
2006-11-02,10214914.578751853,300,213,748000.6710733377,0.09153290824248073,0.09350008388416721,2503.883685580944,3101.553718330271,-939967.9559416823,-108169.11368376613,-3625.085628565369,3101.553718330271,,
2006-11-03,10217139.691279316,321,219,836122.0545931669,0.10229404704464722,0.10451525682414586,3074.4752290251845,3647.128051430212,-688369.0909113158,-108245.963220779,-3966.8767832833278,3647.128051430212,,
2006-11-06,10228277.606671097,309,231,793884.047817805,0.09702073975045626,0.09923550597722562,11159.69178395814,3269.78511405807,-721203.1333630118,-101077.48293107758,-3800.441504050633,3269.78511405807,,
2006-11-07,10234298.925839642,306,234,783305.1136319072,0.09567156471927597,0.09791313920398839,5949.156021400315,2915.942931851315,-676176.4441070636,-100439.60434306331,-3734.075846575256,2915.942931851315,,
2006-11-08,10238963.271098156,303,237,766992.3608271813,0.0936364772144699,0.09587404510339766,4585.710269215465,2924.7502902718848,-698690.5074424637,-101839.58382287936,-3700.1429191650614,2924.7502902718848,,
2006-11-09,10240779.069692714,303,237,788086.9209713805,0.09619469812893687,0.09851086512142257,1751.4666752156336,2706.675292257314,-818531.2057882921,-94986.14906197716,-3649.8115803119586,2706.675292257314,,
2006-11-10,10240036.892495003,324,243,855216.9436712774,0.10439622345233834,0.10690211795890968,87.69206178957984,3334.402643906996,-628939.9678823653,-181984.83981602042,-4012.831608909537,3334.402643906996,,
2006-11-13,10250730.942780716,309,258,795239.3690340184,0.09697349553327239,0.0994049211292523,10702.318646033706,3191.045799282735,-649293.5038885218,-172607.33962298755,-3850.948501834765,3191.045799282735,,
2006-11-14,10251452.39198075,306,261,780657.8529962609,0.09518868926403715,0.09758223162453261,643.1291835797747,3036.97060823844,-602050.805935387,-167699.51481971753,-3794.938617653167,3036.97060823844,,
2006-11-15,10256375.37671259,306,261,784888.7059001969,0.09565863634465718,0.09811108823752461,4845.937487032389,2950.2478830976083,-620107.5853259186,-146264.49229571864,-3721.5002461023428,2950.2478830976083,,
2006-11-16,10260931.7286373,306,261,784208.458778353,0.09553329067935669,0.09802605734729412,4476.269964509412,2885.928900199648,-608428.4694323938,-141579.06538876455,-3682.231464809035,2885.928900199648,,
2006-11-17,10265181.825637242,324,270,819800.5676464872,0.09982781863627578,0.10247507095581089,5063.169577935564,3474.0991340455757,-561421.717643628,-171879.05503152523,-3992.328416543823,3474.0991340455757,,
2006-11-20,10279295.553380983,321,273,809815.5556009816,0.09847653851807768,0.1012269444501227,14135.943610943405,3271.402141545498,-513786.4462090307,-150433.13635309378,-3818.1427830154953,3271.402141545498,,
2006-11-21,10282290.625558572,318,276,809157.168336754,0.098367814843397,0.10114464604209425,2912.478331726209,3065.307295600865,-545376.1153400857,-137620.63357421043,-3761.19882959391,3065.307295600865,,
2006-11-22,10283570.627634106,315,279,798227.7177320301,0.09702706222328862,0.09977846471650376,1195.2974881333346,3041.401216413875,-614470.7619430941,-137923.1106683116,-3730.8738733583727,3041.401216413875,,
2006-11-23,10285999.783284336,315,279,798999.4298842644,0.0970979300406351,0.09987492873553304,2352.4817401156315,2940.3879780775733,-632046.6971009108,-130913.43471418951,-3691.0551487804696,2940.3879780775733,,
2006-11-24,10284905.06308194,306,288,746090.8982286064,0.09067790291360202,0.0932613622785758,-1182.1204123536106,2833.4193362625224,-1020786.7292974005,-119049.81875882852,-3675.4433073145683,2833.4193362625224,,
2006-11-27,10293132.07925454,303,291,738932.7816791856,0.08973614347770778,0.09236659770989819,8188.560826905401,2613.2618482386833,-1012752.6741049755,-102148.97191669371,-3520.0901593579288,2613.2618482386833,,
2006-11-28,10293879.386905085,303,291,747873.3010445685,0.09081528849997302,0.09348416263057106,710.2606307352711,2533.4529439573876,-1052795.9983454298,-93713.57792026657,-3477.7313094729207,2533.4529439573876,,
2006-11-29,10296793.890680656,303,291,741843.7127127982,0.0900576092651787,0.09273046408909977,2874.558886160472,2453.542659816229,-1017330.4320733764,-94161.91775432821,-3445.7158676145677,2453.542659816229,,
2006-11-30,10300237.32565763,300,294,741278.9248861935,0.0899589617998032,0.09265986561077419,3403.134557455715,2240.9124733880135,-1036856.5580276935,-88044.8128652937,-3400.0240004594293,2240.9124733880135,,
2006-12-01,10301481.267955704,321,300,820276.15162153,0.09953376246155995,0.10253451895269125,2107.9200817628544,2844.9520260165837,-1312999.2479311868,-237980.81577519196,-3791.23296959469,2844.9520260165837,,
2006-12-04,10310774.879279107,309,312,774859.2299924039,0.09393804528086293,0.09685740374905048,9333.821579258007,2415.2248925130543,-1247413.324583876,-211945.01192447523,-3608.715057030433,2415.2248925130543,,
2006-12-05,10312549.504260339,306,315,760758.8182942339,0.09221274743698779,0.09509485228677923,1726.853025428075,2326.4214848776933,-1210058.0436673977,-181749.08288739802,-3588.3902206620196,2326.4214848776933,,
2006-12-06,10314033.620286472,303,318,746549.4611497972,0.09047738845855413,0.09331868264372464,1435.3396273263527,2316.63145608686,-1154116.1728638476,-179926.68599617487,-3581.1924177313417,2316.63145608686,,
2006-12-07,10316085.734131202,300,321,747790.2582341301,0.09060973773221401,0.09347378227926627,2005.3133744773234,2209.3370537922824,-1186208.084746976,-156574.89682425506,-3551.0907318014633,2209.3370537922824,,
2006-12-08,10317994.76598206,318,330,841078.4039734093,0.1018946053774912,0.10513480049667616,2769.804162560084,3172.2425400152347,-1471607.1546936089,-634796.1029794953,-4047.890240559283,3172.2425400152347,,
2006-12-11,10327180.65426366,309,339,818626.4382893528,0.0990863898017723,0.1023283047861691,9244.53149377564,3014.4077038229616,-1510769.1032926897,-608305.684536337,-3893.044334287811,3014.4077038229616,,
2006-12-12,10331441.05432515,303,345,801509.1114053386,0.09697450568497838,0.10018863892566733,4205.745076049689,2437.1133920549105,-1511227.5002013533,-221955.53229672177,-3795.962069335594,2437.1133920549105,,
2006-12-13,10338258.598097034,300,348,790295.7243010909,0.095554744157609,0.09878696553763637,6757.942348953602,2392.3693328612353,-1462246.0882922763,-225289.88476079583,-3748.3526893094704,2392.3693328612353,,
2006-12-14,10340173.752754264,324,351,919491.3255233756,0.11115520729021297,0.11493641569042196,2774.2173147837607,3355.564183657113,-1224617.412434522,-269882.71988316765,-4253.144713997221,3355.564183657113,,
2006-12-15,10353991.342129093,318,357,828307.11498642,0.09999852805750163,0.10353838937330251,13827.234234375852,3370.842447947094,-930482.0317016284,-249350.65372308285,-4120.3557950835675,3370.842447947094,,
2006-12-18,10363813.77811375,309,366,792385.6702739318,0.095571196959763,0.09904820878424148,9729.635237934779,3181.7994411816685,-843655.7799596172,-210649.8080532944,-3998.141597173888,3181.7994411816685,,
2006-12-19,10367248.979872111,309,366,800289.2102694804,0.09649247498338664,0.10003615128368505,3342.594401224771,3128.79417669196,-878145.7830318997,-190768.2213019329,-3959.405997952411,3128.79417669196,,
2006-12-20,10371444.129279966,309,366,795209.9747543922,0.09584127880868208,0.09940124684429902,4101.806707680025,3013.824795295433,-834294.6671861182,-193786.0258258458,-3908.7026016507543,3013.824795295433,,
2006-12-21,10375530.729539242,303,372,746917.4989270907,0.08998545693674842,0.09336468736588634,3981.667818200982,2674.1429386926475,-975380.1526770011,-188179.68943042518,-3843.671566398638,2674.1429386926475,,
2006-12-22,10377270.034861121,321,381,812264.2224054944,0.0978417516934603,0.1015330278006868,2570.3057022990324,3298.711827972712,-812640.0872974924,-305557.8742048865,-4243.122944391397,3298.711827972712,,
2006-12-25,10386511.940269396,321,381,812397.1405694934,0.09777068871164536,0.10154964257118668,9244.821480258846,3080.9335819391476,-799140.6413087541,-262994.35516584426,-4090.6582848693065,3080.9335819391476,,
2006-12-26,10389618.451156888,321,381,815011.659240873,0.09805601416841744,0.10187645740510912,3002.042195021043,2858.023337462968,-801555.5443710536,-225720.30738356517,-4044.4195395297056,2858.023337462968,,
2006-12-27,10392775.391911104,318,384,810868.4232811907,0.09752789710921504,0.10135855291014884,3048.136719113073,2881.5968449614907,-804770.0271316479,-224117.92269643038,-4009.611766817717,2881.5968449614907,,
2006-12-28,10395720.894373683,315,387,790032.8047307038,0.09499495186022659,0.09875410059133798,2831.9168527099882,2803.8014547379685,-939589.3625975441,-203784.5699176536,-3969.985420601669,2803.8014547379685,,
2006-12-29,10398538.997480344,309,393,744956.873395804,0.0895506659128164,0.0931196091744755,2718.6549993145923,2719.809076468366,-1093523.607719708,-195736.44273530738,-3929.610893290769,2719.809076468366,,
2007-01-01,10406521.786426475,300,402,725500.4141912307,0.08714492088239338,0.09068755177390384,7916.513752552649,2577.760701586467,-1131370.6400937266,-177963.9284684932,-3819.0884410559947,2577.760701586467,10007982.788946131,0.0
2007-01-02,10407961.948195959,321,408,827784.8111973909,0.09941725566897287,0.10347310139967386,2297.9841433800625,3190.109274373944,-952429.8122539688,-233833.53200774634,-4179.947522824116,3190.109274373944,10009422.950715614,0.0
2007-01-03,10415989.944992084,318,411,806658.577368926,0.09680531826895152,0.10083232217111575,8039.2668090315055,3222.483867858801,-842367.0421248118,-237391.17569886707,-4116.52394030201,3222.483867858801,10017450.94751174,0.0
2007-01-04,10422059.82300243,312,417,783232.832762538,0.09393930351391193,0.09790410409531725,5980.977879911098,3041.829658578703,-944132.8977378483,-230294.59230100978,-4058.8092245210655,3041.829658578703,10023520.825522086,0.0
2007-01-05,10428388.481228927,306,423,749363.6866157659,0.08982256558199507,0.09367046082697074,6256.472911969496,2990.3222775360473,-969577.8745845907,-218512.8716318955,-3960.3981986476624,2990.3222775360473,10029849.483748583,0.0
2007-01-08,10436927.33154141,324,432,832736.2736600547,0.09973436711869266,0.10409203420750683,9392.435602212681,3404.736663851362,-694377.7742569979,-304124.2073972243,-4188.538047757361,3404.736663851362,10038388.334061066,0.0
2007-01-09,10441451.885371571,315,441,799751.9370397085,0.09574242473886192,0.09996899212996356,4520.514763169051,3252.2362220586256,-851908.3288011074,-289761.24900577613,-4138.563625893165,3252.2362220586256,10042912.887891227,0.0
2007-01-10,10447380.199863471,312,444,792506.6343973946,0.09482121584985383,0.09906332929967433,5856.2787272757905,3232.5229015493583,-833168.0397292784,-286086.0382162294,-4088.9260041912794,3232.5229015493583,10048841.202383127,0.0
2007-01-11,10451191.56919064,306,450,777368.8600726654,0.09297610407940143,0.09717110750908317,3736.3717795846364,3198.0962704541153,-764469.9396577134,-266634.14827685815,-4046.3671149440684,3198.0962704541153,10052652.571710296,0.0
2007-01-12,10454848.92891312,300,456,778333.9865439049,0.0930589709899352,0.0972917483179881,3589.414836652665,2927.6050770937595,-928521.7594135047,-228767.1443929428,-3979.9640430283175,2927.6050770937595,10056309.931432776,0.0
2007-01-15,10462706.442160144,318,465,849077.8317959278,0.10144098906074082,0.10613472897449099,8714.591474153965,3385.2536566787653,-885277.7367609222,-369092.0788220257,-4256.34105671926,3385.2536566787653,10064167.4446798,0.0
2007-01-16,10467893.6829102,309,474,809805.4933886911,0.09670110314441446,0.10122568667358639,5204.593328864352,3355.156580095525,-894904.4116173815,-350385.6263297392,-4193.834534990855,3355.156580095525,10069354.685429856,0.0
2007-01-17,10472077.351394253,306,477,815955.1905125489,0.09739652925738661,0.10199439881406862,4116.336387919178,3316.2211851943907,-952656.2448768489,-337785.1634933301,-4143.771958300979,3316.2211851943907,10073538.353913909,0.0
2007-01-18,10475480.452967122,306,477,812497.2941428957,0.09695227080405179,0.10156216176786197,3332.6165335367027,3303.047475429333,-913070.8237011426,-323500.1148701973,-4097.943674053327,3303.047475429333,10076941.455486778,0.0
2007-01-19,10478959.173174342,306,477,819455.7854101306,0.0977501405277802,0.10243197317626633,3409.61752745355,3143.1861736137025,-946048.1726178917,-279862.5949022629,-4046.516419639064,3143.1861736137025,10080420.175693998,0.0
2007-01-22,10487262.423842546,318,492,861041.6800307487,0.10262946196440056,0.1076302100038436,9145.328217067525,3746.5341865918394,-927485.5832479894,-395864.2168542238,-4344.989099720038,3746.5341865918394,10088723.426362202,0.0
2007-01-23,10488348.973254578,315,495,856757.1940673064,0.10210820552548928,0.10709464925841329,1118.1032065303498,3628.744591880232,-1063517.3169704836,-352052.5476175973,-4288.127058655686,3628.744591880232,10089809.975774234,0.0
2007-01-24,10488882.081626132,315,495,853690.29894625,0.10173752220478523,0.10671128736828125,471.97195638418566,3820.3430899381524,-1079940.1575065,-346985.0084659961,-4280.592684200687,3820.3430899381524,10090343.084145788,0.0
2007-01-25,10491072.086501434,315,495,854614.8663580882,0.10182644577593944,0.10682685829476103,2131.8320444447763,3826.514287447338,-1096064.8973320385,-321761.3185220995,-4255.922540789378,3826.514287447338,10092533.08902109,0.0
2007-01-26,10495767.60537947,312,498,853699.7968894563,0.10167191064376076,0.10671247461118204,4634.14761763353,3610.7365852278685,-1109507.6817487248,-262405.74353747943,-4178.038372694355,3610.7365852278685,10097228.607899126,0.0
2007-01-29,10506352.139393076,303,507,782043.75073124,0.0930441579955001,0.097755468841405,10510.243643168309,3430.7932794649023,-1402708.9402026949,-225751.83796983818,-4034.4885593254994,3430.7932794649023,10107813.141912732,0.0
2007-01-30,10509802.22248315,300,510,778133.2725652897,0.09254851519715851,0.09726665907066122,3415.553773271183,3297.772742626883,-1422155.9287829604,-209259.81957142203,-3980.711484497181,3297.772742626883,10111263.225002807,0.0
2007-01-31,10514734.841940079,324,513,854907.4334799697,0.10163207231698368,0.10686342918499622,5824.853200150799,3817.03334527424,-1227580.7308134662,-246525.49075613046,-4190.304059168336,3817.03334527424,10116195.844459735,0.0
2007-02-01,10521129.90564454,318,519,840620.3526117124,0.09987287013735131,0.10507754407646405,6413.507209294029,3573.8393536575472,-1262078.6361982983,-226436.34234252066,-4000.7285982936983,3573.8393536575472,10122590.908164196,0.0
2007-02-02,10522894.180030458,318,519,831964.6003223514,0.09882792059018208,0.10399557504029393,1712.634528991804,3645.1392004039108,-1212897.5884524907,-224355.84669879396,-4025.4376292519314,3645.1392004039108,10124355.182550114,0.0
2007-02-05,10535434.724905236,312,525,800900.6427758203,0.09502463159903259,0.10011258034697754,12487.862039201105,3140.43897886419,-1377696.9438660857,-191082.9658311411,-3813.842022109011,3140.43897886419,10136895.727424892,0.0
2007-02-06,10542997.913215261,306,531,790193.8613447114,0.09368704564029084,0.09877423266808892,7530.140573711369,2999.518979375864,-1375446.785380253,-179691.99861166326,-3762.1551171895017,2999.518979375864,10144458.915734917,0.0
2007-02-07,10546268.139512578,300,537,760750.248109216,0.09016818058832989,0.095093781013652,3234.1458043257126,2994.185758062371,-1523825.6034806396,-178057.3797823862,-3725.4375165989513,2994.185758062371,10147729.142032234,0.0
2007-02-08,10548089.363753881,324,540,843978.4618574117,0.1000155612017225,0.10549730773217646,2731.6652217102155,3637.4108758851253,-1348596.4240108365,-222011.86459065106,-4059.326649786002,3637.4108758851253,10149550.366273537,0.0
2007-02-09,10551470.325943768,324,540,847176.9251699672,0.10036242568570557,0.1058971156462459,3419.5929727271414,3609.4290347945775,-1365235.4835458628,-209632.37857173014,-4027.806431241418,3609.4290347945775,10152931.328463424,0.0
2007-02-12,10561053.067855172,315,549,813760.9447876905,0.09631626452864658,0.10172011809846132,9545.123861317803,3339.4381394220354,-1382946.5930718484,-184603.82921827337,-3909.7548524818985,3339.4381394220354,10162514.070374828,0.0
2007-02-13,10563920.667419342,315,549,820801.7576532963,0.09712323950244717,0.10260021970666204,2846.178361645517,3305.9888204635836,-1428606.083920319,-183039.19352468912,-3863.5393606084017,3305.9888204635836,10165381.669938998,0.0
2007-02-14,10567794.604519993,309,555,802197.3097627712,0.09488702938781335,0.10027466372034641,3847.396477954643,3173.9295488400603,-1585501.2920259333,-169290.77146457369,-3778.564610193629,3173.9295488400603,10169255.607039649,0.0
2007-02-15,10571634.14785767,303,561,771135.0107333573,0.0911797315282646,0.09639187634166967,3821.0741153348245,3095.0394665406975,-1653733.1846963484,-168593.40847486068,-3700.2910822126214,3095.0394665406975,10173095.150377326,0.0
2007-02-16,10574001.501753533,303,561,771449.0989348275,0.09119644758028628,0.09643113736685344,2361.908683206493,3198.131490523477,-1655902.753744746,-168198.11350577488,-3678.994593173073,3198.131490523477,10175462.50427319,0.0
2007-02-19,10583264.842318082,303,561,773030.1382018977,0.09130336310668415,0.09662876727523721,9259.833057397991,2934.9820026675056,-1651935.6847657461,-165637.79783205895,-3519.8759717954786,2934.9820026675056,10184725.844837738,0.0
2007-02-20,10571917.162662942,324,567,827338.2069077364,0.09782263166865134,0.10341727586346705,-10430.495328427678,3710.3706717977198,-1541830.7332885123,-181675.07947674356,-3850.0715768959562,3710.3706717977198,10173378.165182598,-0.0011141860692197214
2007-02-21,10581338.068363797,318,573,820573.1347593872,0.09693636209544543,0.1025716418449234,9467.208501596131,3277.212526749501,-1716233.9911601234,-178327.45296237068,-3833.2446700826877,3277.212526749501,10182799.070883453,-0.0001891827019832762
2007-02-22,10592564.888857264,315,576,800046.8218463168,0.09441136663320296,0.1000058527307896,11216.318017163188,3188.379884030225,-1819988.4353870687,-173481.38032177216,-3726.993106481275,3188.379884030225,10194025.89137692,0.0
2007-02-23,10595536.473826662,315,576,811770.6584468811,0.09576799868181943,0.10147133230586014,2978.439815676402,2985.2577785154235,-1897167.728273195,-165492.90226779765,-3655.8204283404893,2985.2577785154235,10196997.476346318,0.0
2007-02-26,10604298.754228996,315,576,815837.6953079326,0.09616827503357735,0.10197971191349157,8768.840811196027,2690.7524714223596,-1935058.151414408,-157787.48928124137,-3506.886443557316,2690.7524714223596,10205759.756748652,0.0
2007-02-27,10602348.230318563,312,579,778997.755080621,0.09184259681890475,0.09737471938507762,-1948.4802432825363,2792.6598013499747,-1926379.2120803427,-166347.6423804693,-3487.561317462058,2792.6598013499747,10203809.232838219,-0.00019111991237528907
2007-02-28,10609948.599391073,309,582,771498.6484085288,0.0908933065487243,0.0964373310510661,7607.056825693149,2590.7386828251624,-1903550.6718317927,-160731.28385948893,-3379.3226083894533,2590.7386828251624,10211409.601910729,0.0
2007-03-01,10610152.401114589,303,588,738180.52836237,0.08696629657798609,0.09227256604529625,208.85660336488763,2749.057033138303,-1838112.719734954,-170097.33442558625,-3370.8241323905745,2749.057033138303,10211613.403634245,0.0
2007-03-02,10613636.504342934,300,591,706302.4954482915,0.08318337630548252,0.08828781193103644,3492.760505036713,3052.582711159112,-1743270.314343015,-176959.75032605056,-3320.5344300517395,3052.582711159112,10215097.50686259,0.0
2007-03-05,10622485.88922673,312,606,781105.5320386542,0.09191651796295244,0.09763819150483177,9794.915661246565,3987.8538424918306,-1388061.3385886885,-316224.62546765443,-3665.997469277536,3987.8538424918306,10223946.891746387,0.0
2007-03-06,10630035.284982461,306,612,776070.2174990452,0.09125912999031095,0.09700877718738064,7634.171459126454,3732.157228277365,-1459503.340140711,-262655.85021919216,-3600.7245491582075,3732.157228277365,10231496.287502117,0.0
